data	arabish	class	CODA	token	pos	lemma	governorate	age	gender
20140519	chtar	arabizi	شطر	شطر	NOUN_QUANT	شطر	Tunis	25-35	F
20140519	echa3b	arabizi	الشعب	ال+شعب	DET+NOUN	شعب	Tunis	25-35	F
20140519	ama	arabizi	اما	اما	CONJ	اما	Tunis	25-35	F
20140519	dima	arabizi	ديما	ديما	ADV	ديما	Tunis	25-35	F
20140519	yadh7ek	arabizi	يحضك	يحضك	IV3MS-IV	حضك	Tunis	25-35	F
20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
20140519	dima	arabizi	ديما	ديما	ADV	ديما	Tunis	25-35	F
20140519	zéhi	arabizi	زاهي	زاهي	ADJ	زاهي	Tunis	25-35	F
20140519	.	arabizi	.	.	PUNC	PUNC	Tunis	25-35	F

20140519	W	arabizi	و	و	CONJ	و	Tunis	25-35	F
20140519	m5abbi1419	arabizi	مخبّي1419	مخبّي1419	NOUN_PROP	مخبّي1419	Tunis	25-35	F
20140519	le5er	arabizi	الآخر	ال+آخر	DET+NOUN	آخر	Tunis	25-35	F
20140519	mezel	arabizi	ما زال	ما+زال	NEG_PART+PV-PVSUFF_SUBJ:3MS	زال	Tunis	25-35	F
20140519	saghroun	arabizi	صغرون	صغرون	ADJ	صغير	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	20ans	foreign	20ans	foreign	foreign	foreign	Tunis	25-35	F
20140519	y3awen	arabizi	يعاون	يعاون	IV3MS-IV	عاوّن	Tunis	25-35	F
20140519	fih	arabizi	فيه	في+ه	PREP+PRON_3MS	في	Tunis	25-35	F
20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
20140519	yet3allem	arabizi	يتعلّم	يتعلّم	IV3MS-IV	تعلّم	Tunis	25-35	F
20140519	fi	arabizi	في	في	PREP	في	Tunis	25-35	F
20140519	san3a	arabizi	صانع	صانع	NOUN	صانع	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	9assa	arabizi	قصّة	قصّة	NOUN-NSUFF_FEM_SG	قصّة	Tunis	25-35	F
20140519	3arbi	arabizi	عربي	عربي	ADJ	عربي	Tunis	25-35	F

20140519	Mana	arabizi	مانا	مانا	EXCLAM_PRON	مانا	Tunis	25-35	F
20140519	ahna	arabizi	احنا	احنا	PRON_1P	هو	Tunis	25-35	F
20140519	fi	arabizi	في	في	PREP	في	Tunis	25-35	F
20140519	«	arabizi	»	»	PUNC	PUNC	Tunis	25-35	F
20140519	m5abbi731	arabizi	مخبّي731	مخبّي731	NOUN_PROP	مخبّي731	Tunis	25-35	F
20140519	Jilani	arabizi	جيلاني	جيلاني	NOUN_PROP	جيلاني	Tunis	25-35	F
20140519	»	arabizi	«	«	PUNC	PUNC	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	fi	arabizi	في	في	PUNC	في	Tunis	25-35	F
20140519	Djerba	arabizi	جربة	جربة	NOUN_PROP	جربة	Tunis	25-35	F
20140519	arafna	arabizi	عرفنا	عرفنا	PV-PVSUFF_SUBJ:1P	عرف	Tunis	25-35	F
20140519	wled	arabizi	ولد	ولد	NOUN	ولد	Tunis	25-35	F
20140519	men	arabizi	من	من	PREP	من	Tunis	25-35	F
20140519	Tataouine	arabizi	تطاوين	تطاوين	NOUN_PROP	تطاوين	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	menhom	arabizi	منهم	من+هم	PREP+PRON_3P	من	Tunis	25-35	F
20140519	m5abbi2324	arabizi	مخبّي2324	مخبّي2324	NOUN_PROP	مخبّي2324	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	wallit	arabizi	ولّيت	ولّيت	PV-PVSUFF_SUBJ:1S	ولّى	Tunis	25-35	F
20140519	tlabtou	arabizi	طلبت	طلبت	PV-PVSUFF_SUBJ:1S	طلب	Tunis	25-35	F
20140519	douba	arabizi	دوبة	دوبة	NOUN-NSUFF_FEM_SG	دوبة	Tunis	25-35	F
20140519	5latna	arabizi	خلطنا	خلطنا	PV-PVSUFF_SUBJ:1P	خلط	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	donc	foreign	donc	foreign	foreign	foreign	Tunis	25-35	F
20140519	jé	arabizi	جا	جا	PV-PVSUFF_SUBJ:3MS	جا	Tunis	25-35	F
20140519	hazna	arabizi	هزّنا	هزّ+نا	PV-PVSUFF_SUBJ:3MS+PVSUFF_DO:1P	هزّ	Tunis	25-35	F
20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
20140519	dar	arabizi	دار	دار	NOUN	دار	Tunis	25-35	F
20140519	bina	arabizi	بنا	ب+نا	PREP+PRON_1P	ب	Tunis	25-35	F
20140519	Ghadi	arabizi	غادي	غادي	ADV	غادي	Tunis	25-35	F
20140519	chwayya	arabizi	شويّة	شويّة	ADV	شويّة	Tunis	25-35	F
20140519	mba3d	arabizi	مبعد	مبعد	ADV	مبعد	Tunis	25-35	F
20140519	mchina	arabizi	مشينا	مشينا	PV-PVSUFF_SUBJ:1P	مشى	Tunis	25-35	F
20140519	win	arabizi	وين	وين	REL_PRON	وين	Tunis	25-35	F
20140519	louaget	arabizi	لواجات	لواجات	NOUN-NSUFF_FEM_PL	لواج	Tunis	25-35	F
20140519	Chénini	arabizi	شنيني	شنيني	NOUN_PROP	شنيني	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	ta9rib	arabizi	تقريب	تقريب	ADV	تقريب	Tunis	25-35	F
20140519	20	arabizi	20	20	NOUN_NUM	NOUN_NUM	Tunis	25-35	F
20140519	km	arabizi	كم	كم	ABBREV	كيلوماتر	Tunis	25-35	F
20140519	binetHom	arabizi	بيناتهم	بينات+هم	PREP+PRON_3P	بنت	Tunis	25-35	F

20140519	16H	foreign	16H	foreign	foreign	foreign	Tunis	25-35	F
20140519	maffamma	arabizi	ما فمّة	ما+فمّة	NEG_PART+PSEUDO_VERB	فمّة	Tunis	25-35	F
20140519	7atta	arabizi	حتّى	حتّى	ADV	حتّى	Tunis	25-35	F
20140519	louage	arabizi	لواج	لواج	NOUN	لواج	Tunis	25-35	F
20140519	lé	arabizi	ل	ل	PREP	ل	Tunis	25-35	F
20140519	Chénini	arabizi	شنيني	شنيني	NOUN_PROP	شنيني	Tunis	25-35	F
20140519	.	arabizi	.	.	PUNC	PUNC	Tunis	25-35	F

20140519	Ahna	arabizi	احنا	احنا	PRON_1P	هو	Tunis	25-35	F
20140519	we9fin	arabizi	واقفين	واقفين	ADJ-NSUFF_MASC_PL	واقف	Tunis	25-35	F
20140519	nlawjou	arabizi	نلوّجوا	نلوّجوا	IV1P-IV-IVSUFF_SUBJ:P	لوّج	Tunis	25-35	F
20140519	fi	arabizi	في	في	PREP	في	Tunis	25-35	F
20140519	7al	arabizi	حال	حال	NOUN	حال	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
20140519	jéna	arabizi	جانا	جا+نا	PV-PVSUFF_SUBJ:3MS+PVSUFF_IO:1P	جا	Tunis	25-35	F
20140519	rajel	arabizi	راجل	راجل	NOUN	راجل	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	m5abbi2348	arabizi	مخبّي2348	مخبّي2348	NOUN_PROP	مخبّي2348	Tunis	25-35	F
20140519	;	arabizi	،	،	PUNC	PUNC	Tunis	25-35	F
20140519	Ahla	arabizi	احلى	احلى	[PV-PVSUFF_SUBJ:3MS]INTERJ	حلو	Tunis	25-35	F
20140519	lebnet	arabizi	البنات	ال+بنات	DET+NOUN-NSUFF_FEM_PL	بنت	Tunis	25-35	F
20140519	!	arabizi	،	،	PUNC	PUNC	Tunis	25-35	F
20140519	ahla	arabizi	احلى	احلى	[PV-PVSUFF_SUBJ:3MS]INTERJ	حلو	Tunis	25-35	F
20140519	!	arabizi	،	،	PUNC	PUNC	Tunis	25-35	F
20140519	win	arabizi	وين	وين	INTERROG_PRON	وين	Tunis	25-35	F
20140519	terb7ou	arabizi	تربحوا	تربحوا	IV2P-IV-IVSUFF_SUBJ:P	ربح	Tunis	25-35	F
20140519	?	arabizi	؟	؟	PUNC	PUNC	Tunis	25-35	F

20140519	Chénini	arabizi	شنيني	شنيني	NOUN_PROP	شنيني	Tunis	25-35	F
20140519	ken	arabizi	كان	كان	SUB_CONJ	كان	Tunis	25-35	F
20140519	famma	arabizi	فمّة	فمّة	PSEUDO_VERB	فمّة	Tunis	25-35	F
20140519	!	arabizi	!	!	PUNC	PUNC	Tunis	25-35	F

20140519	nhezkom	arabizi	نهزّكم	نهزّ+كم	IV1S-IV+IVSUFF_DO:2P	هزّ	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	ama	arabizi	اما	اما	CONJ	اما	Tunis	25-35	F
20140519	ta3tiwni	arabizi	تعطيوني	تعطيوا+ني	CV2P-CV-CVSUFF_SUBJ:P+CVSUFF_IO:1S	عطى	Tunis	25-35	F
20140519	15alf	arabizi	15الف	15+الف	NOUN_NUM+NOUN_NUM	الف	Tunis	25-35	F
20140519	!	arabizi	،	،	PUNC	PUNC	Tunis	25-35	F

20140519	Ki	arabizi	كي	كي	SUB_CONJ	كي	Tunis	25-35	F
20140519	fasernelou	arabizi	فسّرنا له	فسّرنا+ل+ه	PV-PVSUFF_SUBJ:1P+[PREP+PRON_3MS]PVSUFF_IO:3MS	فسّر	Tunis	25-35	F
20140519	hkeyetna	arabizi	حكايتنا	حكاية+نا	NOUN-NSUFF_FEM_SG+POSS_PRON_1P	حكاية	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	Si	arabizi	سي	سي	NOUN	سيّد	Tunis	25-35	F
20140519	m5abbi2348	arabizi	مخبّي2348	مخبّي2348	NOUN_PROP	مخبّي2348	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	nhezKom	arabizi	نهزّكم	نهزّ+كم	IV1S-IV+IVSUFF_DO:2P	هزّ	Tunis	25-35	F
20140519	blech	arabizi	بلاش	بلاش	ADV	بلاش	Tunis	25-35	F
20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
20140519	tzidou	arabizi	تزيدوا	تزيدوا	CV2P-CV-IVSUFF_SUBJ:P	زاد	Tunis	25-35	F
20140519	tochrbou	arabizi	تشربوا	تشربوا	CV2P-CV-IVSUFF_SUBJ:P	شرب	Tunis	25-35	F
20140519	9ahwa	arabizi	قهوة	قهوة	NOUN-NSUFF_FEM_SG	قهوة	Tunis	25-35	F

20140519	Kammalna	arabizi	كمّلنا	كمّلنا	PV-PVSUFF_SUBJ:1P	كمّل	Tunis	25-35	F
20140519	9hawina	arabizi	قهوينا	قهوي+نا	NOUN+POSS_PRON_1P	قهوة	Tunis	25-35	F
20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
20140519	tla3na	arabizi	طلعنا	طلعنا	PV-PVSUFF_SUBJ:1P	طلع	Tunis	25-35	F
20140519	fel	arabizi	فال	في+ال	PREP+DET	في	Tunis	25-35	F
20140519	karhba	arabizi	كرهبة	كرهبة	NOUN-NSUFF_FEM_SG	كرهبة	Tunis	25-35	F
20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
20140519	cha9ina	arabizi	شقينا	شقينا	PV-PVSUFF_SUBJ:1P	شقى	Tunis	25-35	F
20140519	thneyya	arabizi	ثنيّة	ثنيّة	NOUN-NSUFF_FEM_SG	ثنيّة	Tunis	25-35	F
20140519	bdit	arabizi	بديت	بديت	PV-PVSUFF_SUBJ:1S	بدا	Tunis	25-35	F
20140519	nefhem	arabizi	نفهم	نفهم	IV1S-IV	فهم	Tunis	25-35	F
20140519	beha	arabizi	بها	ب+ها	PREP+PRON_3FS	ب	Tunis	25-35	F
20140519	a	foreign	a	foreign	foreign	foreign	Tunis	25-35	F
20140519	peu	foreign	peu	foreign	foreign	foreign	Tunis	25-35	F
20140519	près	foreign	près	foreign	foreign	foreign	Tunis	25-35	F
20140519	leblassa	arabizi	لبلاصة	ل+بلاصة	PREP+NOUN-NSUFF_FEM_SG	بلاصة	Tunis	25-35	F
20140519	kifeh	arabizi	كيفاه	كيفاه	SUB_CONJ	كيفاش	Tunis	25-35	F
20140519	bech	arabizi	باش	باش	FUT_PART	باش	Tunis	25-35	F
20140519	tkoun	arabizi	تكون	تكون	IV3FS-IV	كان	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	si	arabizi	سي	سي	NOUN	سيّد	Tunis	25-35	F
20140519	la79i9a	arabizi	الحقيقة	ال+حقيقة	DET+NOUN-NSUFF_FEM_SG	حقيقة	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	lentille	foreign	lentille	foreign	foreign	foreign	Tunis	25-35	F
20140519	manajamtech	arabizi	ما نجّمش	ما+نجّم+ش	NEG_PART+IV1S-IV+NEG_PART	نجّم	Tunis	25-35	F
20140519	nefhem	arabizi	نفهم	نفهم	IV1S-IV	فهم	Tunis	25-35	F
20140519	barcha	arabizi	برشا	برشا	ADV	برشا	Tunis	25-35	F
20140519	hawka	arabizi	هاوكا	هاوكا	ADV	هو	Tunis	25-35	F
20140519	se3a	arabizi	ساعة	ساعة	NOUN-NSUFF_FEM_SG	ساعة	Tunis	25-35	F
20140519	se3a	arabizi	ساعة	ساعة	NOUN-NSUFF_FEM_SG	ساعة	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	Zoom	foreign	Zoom	foreign	foreign	foreign	Tunis	25-35	F
20140519	mta3	arabizi	متاع	متاع	PREP	متاع	Tunis	25-35	F
20140519	l’appareil	foreign	l’appareil	foreign	foreign	foreign	Tunis	25-35	F
20140519	photo	foreign	photo	foreign	foreign	foreign	Tunis	25-35	F
20140519	ki	arabizi	كي	كي	SUB_CONJ	كي	Tunis	25-35	F
20140519	te3jebni	arabizi	تعجبني	تعجب+ني	IV3FS-IV+IVSUFF_IO:1S	عجب	Tunis	25-35	F
20140519	haja	arabizi	حاجة	حاجة	NOUN-NSUFF_FEM_SG	حاجة	Tunis	25-35	F
20140519	bch	arabizi	باش	باش	FUT_PART	باش	Tunis	25-35	F
20140519	nchoufHa	arabizi	نشوفها	نشوف+ها	IV1S-IV+IVSUFF_DO:3FS	شاف	Tunis	25-35	F
20140519	belgdé	arabizi	بالقدا	ب+ال+قدا	[PREP+DET+NOUN]ADV	قدا	Tunis	25-35	F

20140519	wselna	arabizi	وصلنا	وصلنا	PV-PVSUFF_SUBJ:1P	وصل	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	ala	arabizi	على	على	PREP	على	Tunis	25-35	F
20140519	Si	arabizi	سي	سي	NOUN_PROP	سي	Tunis	25-35	F
20140519	m5abbi2348	arabizi	مخبّي2348	مخبّي2348	NOUN_PROP	مخبّي2348	Tunis	25-35	F
20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
20140519	sra7na	arabizi	صرحنا	صرحنا	PV-PVSUFF_SUBJ:1P	صرح	Tunis	25-35	F
20140519	.	arabizi	.	.	PUNC	PUNC	Tunis	25-35	F

20140519	rwe7na	arabizi	روحنا	روحنا	PV-PVSUFF_SUBJ:1P	روح	Tunis	25-35	F
20140519	9oddem	arabizi	قدّام	قدّام	ADV	قدّام	Tunis	25-35	F
20140519	jbal	arabizi	جبال	جبال	NOUN	جبال	Tunis	25-35	F
20140519	wel	arabizi	وال	و+ال	CONJ+DET	و	Tunis	25-35	F
20140519	FOU9	arabizi	فوق	فوق	NOUN	فوق	Tunis	25-35	F
20140519	belkol	arabizi	بالكلّ	ب+ال+كلّ	PREP+DET+NOUN_QUANT	كلّ	Tunis	25-35	F
20140519	famma	arabizi	فمّة	فمّة	PSEUDO_VERB	فمّة	Tunis	25-35	F
20140519	banyet	arabizi	بنيات	بنيات	NOUN-NSUFF_FEM_PL	بنت	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	9doooom	arabizi	قدوم	قدوم	ADJ	قدوم	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	mezyenin	arabizi	مزيانين	مزيانين	ADJ-NSUFF_MASC_PL	مزيان	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	ma3moulin	arabizi	معمولين	معمولين	ADJ-NSUFF_MASC_PL	معمول	Tunis	25-35	F
20140519	bi	arabizi	ب	ب	PREP	ب	Tunis	25-35	F
20140519	salsal	arabizi	سلسل	سلسل	NOUN	سلسل	Tunis	25-35	F
20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
20140519	ma5doumin	arabizi	مخدومين	مخدومين	ADJ-NSUFF_MASC_PL	مخدوم	Tunis	25-35	F
20140519	bel	arabizi	بال	ب+ال	PREP+DET	ب	Tunis	25-35	F
20140519	yed	arabizi	يدّ	يدّ	NOUN	يدّ	Tunis	25-35	F
20140519	!	arabizi	!	!	PUNC	PUNC	Tunis	25-35	F

20140519	denya	arabizi	دنيا	دنيا	NOUN	دنيا	Tunis	25-35	F
20140519	sahra	arabizi	صحرا	صحرا	NOUN	صحرا	Tunis	25-35	F
20140519	sahra	arabizi	صحرا	صحرا	NOUN	صحرا	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	chay	arabizi	شي	شي	PRON_INDEF	شي	Tunis	25-35	F
20140519	asfer	arabizi	اصفر	اصفر	ADJ	أصفر	Tunis	25-35	F
20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
20140519	chwayya	arabizi	شويّة	شويّة	ADV	شويّة	Tunis	25-35	F
20140519	banyet	arabizi	بنيات	بنيات	NOUN-NSUFF_FEM_PL	بنية	Tunis	25-35	F
20140519	byodh	arabizi	بيوض	بيوض	ADJ	أبيض	Tunis	25-35	F
20140519	.	arabizi	!	!	PUNC	PUNC	Tunis	25-35	F

20140519	paysage	foreign	paysage	foreign	foreign	foreign	Tunis	25-35	F
20140519	ydawe5	arabizi	يدوخ	يدوخ	IV3MS-IV	دوّخ	Tunis	25-35	F
20140519	.	arabizi	.	.	PUNC	PUNC	Tunis	25-35	F

20140519	natl3ou	arabizi	نطلعوا	نطلعوا	IV1P-IV-IVSUFF_SUBJ:P	طلع	Tunis	25-35	F
20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
20140519	nsalmou	arabizi	نسلموا	نسلموا	IV1P-IV-IVSUFF_SUBJ:P	سلّم	Tunis	25-35	F
20140519	al	arabizi	ال	ال	DET	ال	Tunis	25-35	F
20140519	abed	arabizi	عباد	عباد	NOUN	عباد	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	fel	arabizi	فال	في+ال	PREP+DET	في	Tunis	25-35	F
20140519	9ahwa	arabizi	قهوة	قهوة	NOUN-NSUFF_FEM_SG	قهوة	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	yal3bou	arabizi	يلعبوا	يلعبوا	IV3P-IV-IVSUFF_SUBJ:P	لعب	Tunis	25-35	F
20140519	sghar	arabizi	صغار	صغار	NOUN	صغير	Tunis	25-35	F
20140519	m3a	arabizi	مع	مع	PREP	مع	Tunis	25-35	F
20140519	b3adhHom	arabizi	بعضهم	بعض+هم	PREP+PRON_3P	بعض	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	cheded	arabizi	شادد	شادد	NOUN	شدّد	Tunis	25-35	F
20140519	hwinettou	arabizi	حاوناته	حاونات+ه	NOUN-NSUFF_FEM_PL+POSS_PRON_3MS	حانوت	Tunis	25-35	F
20140519	ye5dem	arabizi	يخدم	يخدم	IV3MS-IV	خدم	Tunis	25-35	F
20140519	ala	arabizi	على	على	PREP	على	Tunis	25-35	F
20140519	rou7ou…	arabizi	روحه	روح+ه	NOUN+POSS_PRON_3MS	روح	Tunis	25-35	F

20140519	Lin	arabizi	لين	لين	SUB_CONJ	لين	Tunis	25-35	F
20140519	3rodhna	arabizi	عرضنا	عرض+نا	PV-PVSUFF_SUBJ:3MS+PVSUFF_DO:1P	عرض	Tunis	25-35	F
20140519	tfol	arabizi	طفل	طفل	NOUN	طفل	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	aleh	arabizi	علاه	علاه	INTERROG_ADV	علاش	Tunis	25-35	F
20140519	dhHorli	arabizi	ظهر لي	ظهر+ل+ي	PV-PVSUFF_SUBJ:3MS+[PREP+PRON_1S]PVSUFF_IO:1S	ظهر	Tunis	25-35	F
20140519	mahleh	arabizi	ما احلاه	ما+احلا+ه	[EXCLAM_PRON+PV-PVSUFF_SUBJ:3MS+PRON_3MS]INTERJ	حلو	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	alih	arabizi	عليه	على+ه	PREP+PRON_3MS	على	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	aleya	arabizi	علييا	على+يا	PREP+PRON_1S	على	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	bdina	arabizi	بدينا	بدينا	PV-PVSUFF_SUBJ:1P	بدا	Tunis	25-35	F
20140519	na7kiw	arabizi	نحكيوا	نحكيوا	IV-IVSUFF_SUBJ:1P	حكى	Tunis	25-35	F
20140519	.	arabizi	.	.	PUNC	PUNC	Tunis	25-35	F

20140519	m5abbi2137	arabizi	مخبّي2137	مخبّي2137	NOUN_PROP	مخبّي2137	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	m5abbi1108	arabizi	مخبّي1108	مخبّي1108	NOUN_PROP	مخبّي1108	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	prince	foreign	prince	foreign	foreign	foreign	Tunis	25-35	F
20140519	de	foreign	de	foreign	foreign	foreign	Tunis	25-35	F
20140519	Chénini	arabizi	شنيني	شنيني	NOUN_PROP	شنيني	Tunis	25-35	F
20140519	.	arabizi	.	.	PUNC	PUNC	Tunis	25-35	F

20140519	omrou	arabizi	عمره	عمر+ه	NOUN+POSS_PRON_3MS	عمر	Tunis	25-35	F
20140519	27	arabizi	27	27	NOUN_NUM	NOUN_NUM	Tunis	25-35	F
20140519	sné	arabizi	سنة	سنة	NOUN-NSUFF_FEM_SG	سنة	Tunis	25-35	F
20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
20140519	m3ebbi	arabizi	معبّي	معبّي	ADJ	معبّي	Tunis	25-35	F
20140519	barcha	arabizi	برشا	برشا	ADV	برشا	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	français	foreign	français	foreign	foreign	foreign	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	anglais	foreign	anglais	foreign	foreign	foreign	Tunis	25-35	F
20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
20140519	ye5dem	arabizi	يخدم	يخدم	IV3MS-IV	خدم	Tunis	25-35	F
20140519	guide	foreign	guide	foreign	foreign	foreign	Tunis	25-35	F
20140519	touristique	foreign	touristique	foreign	foreign	foreign	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	labsset	arabizi	لبسات	لبسات	NOUN-NSUFF_FEM_PL	لبسة	Tunis	25-35	F
20140519	el	arabizi	ال	ال	DET	ال	Tunis	25-35	F
20140519	barber	arabizi	بربر	بربر	NOUN	بربر	Tunis	25-35	F
20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
20140519	yka77el	arabizi	يكحّل	يكحّل	IV3MS-IV	كحّل	Tunis	25-35	F
20140519	3inih	arabizi	عينيه	عيني+ه	NOUN+POSS_PRON_3MS	عين	Tunis	25-35	F
20140519	zeda	arabizi	زادة	زادة	ADV	زادة	Tunis	25-35	F
20140519	:)))	emotag	:)))	emotag	emotag	emotag	Tunis	25-35	F
20140519	Chénini	arabizi	شنيني	شنيني	NOUN_PROP	شنيني	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	ghadi	arabizi	غادي	غادي	ADV	غادي	Tunis	25-35	F
20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
20140519	3omrou	arabizi	عمره	عمر+ه	NOUN+POSS_PRON_3MS	عمر	Tunis	25-35	F
20140519	ma7at	arabizi	ما حطّ	ما+حطّ	NOUN	حطّ	Tunis	25-35	F
20140519	se9ou	arabizi	ساقه	ساق+ه	NOUN+POSS_PRON_3MS	ساق	Tunis	25-35	F
20140519	fel	arabizi	فال	في+ال	PREP+DET	في	Tunis	25-35	F
20140519	madrsa	arabizi	مدرسة	مدرسة	NOUN-NSUFF_FEM_SG	مدرسة	Tunis	25-35	F
20140519	.	arabizi	.	.	PUNC	PUNC	Tunis	25-35	F

20140519	heyya	arabizi	هي	هي	PRON_3FS	هو	Tunis	25-35	F
20140519	etha9afa	arabizi	ثقافة	ثقافة	NOUN-NSUFF_FEM_SG	ثقافة	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	mekent	arabizi	ما كانت	ما+كانت	NEG_PART+PV-PVSUFF_SUBJ:3FS	كان	Tunis	25-35	F
20140519	9raya	arabizi	قراية	قراية	NOUN-NSUFF_FEM_SG	قراية	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	w	arabizi	و	و	CONJ	و	Tunis	25-35	F
20140519	denya	arabizi	دنيا	دنيا	NOUN	دنيا	Tunis	25-35	F
20140519	akther	arabizi	اكثر	اكثر	ADJ_COMP	كثير	Tunis	25-35	F
20140519	men	arabizi	من	من	PREP	من	Tunis	25-35	F
20140519	haja	arabizi	حاجة	حاجة	NOUN-NSUFF_FEM_SG	حاجة	Tunis	25-35	F
20140519	o5ra	arabizi	آخرى	آخرى	ADJ-NSUFF_FEM_SG	آخر	Tunis	25-35	F
20140519	.	arabizi	.	.	PUNC	PUNC	Tunis	25-35	F

20140519	m3a	arabizi	مع	مع	PREP	مع	Tunis	25-35	F
20140519	m5abbi339	arabizi	مخبّي339	مخبّي339	NOUN_PROP	مخبّي339	Tunis	25-35	F
20140519	Chénini	arabizi	شنيني	شنيني	NOUN_PROP	شنيني	Tunis	25-35	F
20140519	lkol	arabizi	الكلّ	ال+كلّ	DET+NOUN_QUANT	كلّ	Tunis	25-35	F
20140519	,	arabizi	,	,	PUNC	PUNC	Tunis	25-35	F
20140519	Gsour	arabizi	قصور	قصور	NOUN	قصور	Tunis	25-35	F
20140519	l	arabizi	ال	ال	DET	ال	Tunis	25-35	F
20140519	fou9	arabizi	فوق	فوق	NOUN	فوق	Tunis	25-35	F
20140519	hatta	arabizi	حتّى	حتّى	ADV	حتّى	Tunis	25-35	F
20140519	l	arabizi	ال	ال	DET	ال	Tunis	25-35	F
20140519	Masjed	arabizi	مسجد	مسجد	NOUN	مسجد	Tunis	25-35	F
20140519	«	arabizi	»	»	PUNC	PUNC	Tunis	25-35	F
